	TCGA-BG-A3EW-11A-22R-A22K-07	TCGA-AX-A2HA-11A-11R-A18M-07	TCGA-AX-A05Y-11A-11R-A27V-07	TCGA-AJ-A3NH-11A-11R-A22K-07	TCGA-BG-A3PP-11A-11R-A22K-07	TCGA-AX-A1CI-11A-11R-A137-07	TCGA-AX-A0IZ-11A-11R-A27V-07	TCGA-BK-A13C-11A-11R-A118-07	TCGA-BK-A0CB-11A-33R-A104-07	TCGA-AX-A2HD-11A-11R-A32Y-07	TCGA-AX-A1CK-11A-11R-A137-07	TCGA-AX-A0J0-11A-11R-A27V-07	TCGA-BK-A4ZD-11A-12R-A27V-07	TCGA-DI-A2QU-11A-11R-A18M-07	TCGA-AJ-A3NE-11A-11R-A22K-07	TCGA-BG-A2AD-11A-11R-A16F-07	TCGA-AJ-A3NC-11A-11R-A22K-07	TCGA-E6-A1M0-11A-11R-A144-07	TCGA-AX-A2H8-11A-11R-A17B-07	TCGA-AX-A2HC-11A-11R-A32Y-07	TCGA-AX-A1CF-11A-11R-A137-07	TCGA-DI-A2QY-11A-11R-A19W-07	TCGA-AJ-A2QL-11A-11R-A18M-07	TCGA-BG-A3EW-01A-11R-A22K-07	TCGA-AX-A2HA-01A-12R-A18M-07	TCGA-AX-A05Y-01A-11R-A00V-07	TCGA-AJ-A3NH-01A-11R-A22K-07	TCGA-BG-A3PP-01A-11R-A22K-07	TCGA-AX-A1CI-01A-11R-A137-07	TCGA-AX-A0IZ-01A-11R-A118-07	TCGA-BK-A13C-01A-11R-A118-07	TCGA-BK-A0CB-01A-32R-A104-07	TCGA-AX-A2HD-01A-21R-A17B-07	TCGA-AX-A1CK-01A-11R-A137-07	TCGA-AX-A0J0-01A-11R-A109-07	TCGA-BK-A4ZD-01A-11R-A27V-07	TCGA-DI-A2QU-01A-11R-A18M-07	TCGA-AJ-A3NE-01A-11R-A22K-07	TCGA-BG-A2AD-01A-21R-A16F-07	TCGA-AJ-A3NC-01A-11R-A22K-07	TCGA-E6-A1M0-01A-11R-A144-07	TCGA-AX-A2H8-01A-11R-A17B-07	TCGA-AX-A2HC-01A-11R-A17B-07	TCGA-AX-A1CF-01A-11R-A137-07	TCGA-DI-A2QY-01A-12R-A19W-07	TCGA-AJ-A2QL-01A-11R-A18M-07
ENSG00000099953.10|MMP11	1.50034317247624	1.23799193573071	1.72700555031056	2.20561146569938	3.43498843946051	1.83301149915836	1.09349256937487	1.50903704235289	1.0224033250847	2.29528221533731	1.9322501913294	6.41422688273327	4.53656894452397	6.00478900369711	4.94954427081877	2.26954189109465	1.14012422390907	2.99675027884918	1.88115557333595	2.22564512061895	1.86326450688932	2.09241042968444	1.78270210672751	5.10630643852566	4.68340451760326	5.54844279004629	5.58544031431994	5.30184002300047	3.73538136685499	6.36464771660188	4.00312545692629	6.92834544875211	4.61759235264833	5.35725991727558	6.2211598075971	5.79443406238903	4.73165573372683	5.9982271012593	7.58900689224607	5.18386361439725	5.10667913650892	5.46998037335804	3.63262884418303	4.97413462817817	7.4543823772997	6.03972623378799
ENSG00000099998.18|GGT5	3.09959818898153	2.9325525718049	2.89561284497516	1.78931192564509	1.04264433740849	1.54606718045021	3.78569701080652	3.73042258435681	3.22649311631779	4.50500802489356	3.64143042389167	2.69581569161564	2.94990839795332	2.76056161650933	2.5207742357467	4.37826884164205	3.62503664626844	0.998700989820897	3.25984493127605	3.77355332441521	2.05540392049481	2.38158794007359	1.16587978938436	1.48979980291652	0.960140980310769	0.817705110227171	1.30865211105177	2.77507161795509	0.736821317448161	2.76629832398485	0.942308056156185	3.90746755824004	1.67748569116951	1.4431292101531	1.06784519470997	1.11243325117974	1.0238940426557	1.55944286597808	1.58014548442338	1.29678041742643	1.21505728090457	1.09430364180151	0.211386061679429	1.49451801634877	1.79489408597848	1.14763232682386
ENSG00000100075.10|SLC25A1	4.94952092620105	5.31567852894707	4.53702266228079	5.2531043233889	5.45838200415601	5.21450175346109	4.55743459849788	5.19461110039356	5.06959476811137	5.69922956643382	5.65450141844299	4.72724522417595	4.69833517841903	5.05287666215659	3.97133201980803	5.02487813665179	4.45966112004758	5.78241904959161	5.09563332058015	5.36305189913712	5.93746916292502	5.82120252969028	6.02009099827247	5.83701225193262	6.56264388031285	7.75174220684172	5.39737173144498	7.36212968962704	5.70300654029804	5.94067184028706	7.18933336606929	6.48276924237804	7.20626519367246	7.05037544522322	6.11248121010049	7.93061316584288	5.79180365455353	4.60706986529079	6.38516870515518	5.34841656926462	6.15647347414487	5.56672688515837	6.6659057757687	6.84770382935811	6.15966147496394	5.31924941033776
ENSG00000100078.4|PLA2G3	0.0127831846982896	0.088548697010238	0.0241778143011653	0.0794293150029151	0.0224743465748992	0	0.0281447677133787	0	0.0229004021100788	0	0.200002066021868	0.18269229751619	0.21685835977496	0	0.0619835161089573	0	0	0.0478175480213695	0.0467005867416223	0.0132121114268512	0	0	0.058939854556233	2.97819562968165	2.94236436340877	2.74394575188154	1.32469541358922	1.35512905848417	0.798921469526791	1.51798111829253	1.19377174339668	0.559442865978078	2.68634364307618	0.314058408858261	1.46842691882348	0.199248306840202	0.319271090818063	2.59881776322823	0.201508403972225	0.543891765994185	1.55272134863877	0.50416272491525	1.23358133219589	0.197991165735134	0.0788830465219891	0.311386858162039
ENSG00000100079.7|LGALS2	1.5025342858955	1.31156124060842	2.25126462889425	1.85678654628808	0.575989947721817	2.37740143078579	2.28495824438855	3.215663066976	2.40133010137816	3.09722310451662	1.3922624619208	1.2485955543492	0.990882270141078	1.57695742029086	1.80368168242427	2.6141679956648	1.19685880136636	0.211261449712961	1.63491847704797	2.8690620068492	2.21676525564529	2.60369161711557	1.59258859309733	0.557287542278308	0.658097205351371	0.826517980641521	0.392976789810754	0.75745001623129	1.08841300972673	1.48031683062746	0.532566323267512	1.19773960600636	0.849038476896004	0.552967210879845	0.328147114033631	0.197991165735134	0.955163987616951	0.917699073185017	0.117828003827481	1.02311338270356	0.693141226830286	0.963178156173891	0	0.642562955562603	0.97438246582073	0.701770822379045
ENSG00000100100.13|PIK3IP1	4.17542879082226	4.30287467036559	4.84571584641072	4.30454754678942	3.73885428784533	4.24676529627092	5.75830850780133	4.8365099238614	5.06460266431179	4.63890792568394	4.92070775344979	4.85240840844805	3.30315239985074	3.87795033452058	3.95589861659395	4.23174727238643	4.59354500205602	3.92098875170404	4.81440686457409	4.56469520955983	4.11118158529559	4.49122458560404	4.38005060163281	2.6721084800313	2.60989676664228	2.71380577216523	2.31666710411589	4.5381470185816	2.32074459965445	3.58057967511261	2.78987528686631	3.23855759957537	3.71238667905658	2.93028317190708	2.2671462327973	2.94026073406911	2.31921327547989	2.76858663500089	3.29453253044675	3.1891287354154	1.57419841130281	2.25761413004954	0.903038270112912	4.02693281658267	2.51881206956473	2.4266673111036
ENSG00000100129.18|EIF3L	5.65359318820104	5.07157820256342	6.28873321555552	5.91234328357726	6.65646919820624	6.3050731160999	6.1892750443475	6.21091286845864	5.50678598653359	6.10466793837063	5.98110143453236	5.79969089377419	5.75816990399429	5.73716755733484	5.42600638850316	5.75601717088299	6.04012749434306	6.9446523317932	5.87549011905947	5.64187545308233	6.31959625893155	5.30859022835199	6.07225160652302	5.20067697436783	3.52940868904885	5.57227123801565	4.23149385071032	4.83932978216199	3.0176369030495	3.55715272757442	5.93461085396445	4.49143625754936	5.22163738514103	3.19926401417392	5.87274751332853	5.07117486754059	4.91493758604161	5.10247757324721	5.68774938841111	5.25821361994748	5.73784627097127	4.86992567891011	6.15497806216116	4.87986257243873	1.66243339556135	4.91608964452875
ENSG00000100162.15|CENPM	0.292546187950339	2.29387072010715	0.446891405292056	2.52804615231197	0.261229908987046	2.72963977544689	0.0820212693455023	0.106884288691543	0.278936314679231	1.7999990664933	3.32424896610279	0.870897308665029	1.3256166748216	0.466862003775918	1.39006230892908	0.626112010858613	0.499475999615508	0.350723534441022	0.371168515498428	0.522658420634278	2.30658306223071	3.53378758390248	3.51102519398807	2.77505054148317	3.29329690547002	4.92549153848203	2.47692599809657	3.09029453187399	3.53139393782487	3.96763897488154	4.19346425103106	3.60299127105993	4.28788595417473	4.59726299036976	4.34014919749622	3.30310855138107	3.80312368781632	3.5894638929561	3.91963564731424	2.50446785270536	4.66493787744175	2.67714738243427	3.79760446532599	4.92373393831625	3.61239968342801	3.434481448883
ENSG00000100234.12|TIMP3	8.42553105839445	7.24014734107716	8.69960680689125	5.62202252585866	5.35570346744467	5.99299496685181	8.74704931231565	9.00620010898601	7.47237322862708	7.50337895002502	4.80842624050466	8.52561398421909	8.01324952476879	8.63491593663987	7.96666059997129	8.007403524287	8.67250525374828	5.75539502780358	8.87075400975669	8.1206562371256	5.90257771072359	4.33823898481962	4.31987801202574	2.85899549968276	2.7620085674091	2.26285405768169	3.13842131042025	4.27623609347017	2.7561693281393	4.40339044165063	3.66928760659735	6.98211856861121	2.50609411190632	3.19817980675019	3.99515885816537	2.36658799539426	4.30103153120334	2.40176697555403	3.80612810980374	3.56674210431135	2.92487899665969	4.66076892702923	2.98356825729526	3.76523769033304	4.04679660957376	3.17957474401077
ENSG00000100302.7|RASD2	3.39308665502353	3.04176864995163	2.02722483951389	2.12446048627434	0.542505701478261	3.44184198406068	1.42169458118029	2.68943335848407	2.34820408637974	2.55941839174184	3.63861836626741	2.11958858329712	3.40928230559789	3.43489505984554	1.53600315127761	2.82881434397624	1.79335490051183	1.50044515855297	2.40778780562436	1.74036634315544	3.56326797609713	2.77989003934005	3.2192769605776	1.64915556264865	1.84462668466981	0.680054248245064	1.4741504613143	0.646992083567274	0.347325491633802	1.87841146477366	1.00834345852933	2.23143240844797	1.01806438936036	1.07073278582443	0.388024175812457	0.394843361530861	1.03864688122188	0.455859809386185	0.921664828292332	0.898014819066763	0.564719594443095	0.544979883255804	0.260507477804755	1.12651037988231	0.398240905264468	0.414785005552843
ENSG00000100307.13|CBX7	5.02444823220732	3.74422569240964	4.67438720421947	3.77292023021473	4.67337551044788	4.13570723426999	5.04127365144333	4.50555434629257	4.97451095746838	4.0766446008386	3.5573488175248	4.20726036291851	3.50050889619003	3.91626643514462	4.04650852190197	4.63755228688009	4.87921563716567	4.71562434981619	4.70629846496367	4.10721079730375	3.97911075501579	3.59087743089757	3.14794160540358	0.768586635000888	0.844144581059343	0.930472424972495	0.745194298078802	1.22422553993839	1.07867814250353	1.71821913070233	1.80095165486788	2.39160276825802	1.54567189445804	1.2355432653234	0.72700555031056	0.936666203771391	1.03372252239065	0.842777745295437	1.59301905559221	1.65113207791672	0.367371065648529	1.07429990961054	1.04586229790869	3.01405172371811	1.63700735518893	1.01464094688175
ENSG00000100320.23|RBFOX2	4.3534573906338	3.62834200505347	4.71319540318647	3.70598895677458	4.41721117455932	3.95960325281502	4.72537034822428	5.02733101501709	5.01903466936434	3.88089119013844	3.62246186738273	4.56029920278373	5.43985913518434	4.92969632958372	4.59182300916327	4.24548805685807	4.89085035733632	4.87411823804748	4.9212982627024	4.56347543959227	3.73269250162791	2.87393128588961	3.26132018745401	3.58442138861596	2.51498067662161	2.64984535230601	3.31668158369959	2.99492361303586	2.24473486807525	3.05523036737216	3.03206556901842	3.14642713576875	3.72644978952716	2.0128546813428	3.20865771440672	2.92727070784311	1.78918670438204	3.3054598712035	3.63893108792682	3.37134976122151	3.55492032649777	3.10852445677817	4.79482132365135	2.75116375338386	2.64936253417772	2.30284543257254
ENSG00000100336.17|APOL4	0.713431883073091	2.69003709482227	1.71259578044703	2.12753423547666	0.65901117119815	1.95278084432735	0.518937929531565	0.463727071988511	0.684010781627311	1.58923615987782	0.940279530051691	3.20475110311812	1.90180335025074	1.59129643444321	3.87140012899743	2.69764039522528	1.16787170802916	0.757279323490806	0.954791880875085	1.0829069225989	1.64878753993286	3.24889910707633	2.62309428422424	4.73099311486391	3.14505785988821	4.03322916078511	4.12665904917154	4.22234862457222	2.72373329063826	4.02478064378296	0.711406800445847	3.16604052997714	5.17872260744302	2.17351124806392	5.38053206168763	1.55738558142353	2.62297719090787	5.1415063625765	0.684549469183843	3.63517394667492	3.7982683027556	3.48973559038548	1.33336648278604	0.978708171381981	3.83828621952041	1.20138293586405
ENSG00000100448.4|CTSG	3.76928511780661	0.0843364457233237	2.40384032317007	1.21878116778407	0.0213375829656949	0.756169328139299	3.44907269033239	1.14587306160104	2.75738600882025	1.43440138145001	0.190678065617533	1.06653700239579	1.25550073314839	1.25114341438898	2.27527529229953	3.56310930740949	3.10859136282284	0.0454429707611671	1.79514352895776	2.29048338446836	0.713343895085329	0.0292761823706321	0.260627908126699	0.0675010485665715	0.160016607845905	0.109026176498367	0.0194884295913602	0.26435627052581	0.141301987625258	0.0483757045389763	0	0	0	0	0.0441842575440038	0	0.138683427979272	0.0619835161089573	0	0.111832587077983	0	0.148478615931968	0	0.0441842575440038	0	0.156267163051804
ENSG00000100490.9|CDKL1	0.88494951674501	1.50273794132227	1.84410439848547	2.81280624121366	1.58529909029677	2.6773729304056	2.45885442517455	1.67581593117227	2.34337939452925	1.16716521294772	2.58947587791185	1.97427232101357	2.00780546735818	1.08814159686902	1.81946382128337	1.12021921162499	1.80463184312697	2.120020095616	1.99700329763511	2.01171030962773	2.01987979435658	1.88463699141676	2.60060279109804	0.593019055592215	0.855272156724597	0.368489000645104	0.381837083906047	0.672470602282424	1.41321494606077	0.471447616377392	1.65071861268333	0.293135019043321	0.399772661101706	0.974455891020679	0.296662967591957	1.30702043251839	0.385927956594824	0.352419559215162	0.619084287543076	0.953004431315924	0.6535186707536	1.0603241331511	0.764770764387076	0.359858472001253	0.841651142685061	1.04327450341953
ENSG00000100526.20|CDKN3	0.6712027765419	0.78014208983847	0.597507337678005	0.371949104138628	0.689030727184873	0.146655222119465	0.586980861255462	0.31521841136579	0.468948180180051	1.42846402625798	0.930321024506317	0.948675596595255	1.3573830938476	0.63886160008256	0.734308590096907	1.12565110166152	0.978561749475747	0.466339987979475	0.274649310165089	0.85303752325548	0.633942631235604	0.631616528637451	0.557875677239934	2.4528062625625	2.70836383669307	2.55422045697651	2.86014838362909	4.73670227829294	2.27288914353521	3.09388126514482	2.08457456192551	1.70668525684805	3.35601700528388	3.13550203609124	3.56896845782739	3.84914859902853	3.87330137400475	3.48598061271605	3.20501708816017	1.96132698051393	3.86910150028038	2.50041966270967	4.59635079218434	3.94643143710372	3.930349413304	2.5856356013623
ENSG00000100558.9|PLEK2	0.468218361534949	2.89768575262101	0.431997289840723	1.2862897581341	0.363451457071713	1.23370403121288	0.218099174370145	0.156137697888986	0.245008800403796	1.75159225969593	2.36199288592196	1.69438992740731	0.798506794739972	0.908812907739547	2.16423921154978	0.765025470000371	0.130403761658039	1.06239806379848	0.0765590951316044	0.146003451138925	1.52526709170203	2.07519031415522	1.12021921162499	2.26834455920786	2.58779701460896	3.65398863946658	1.0152120850685	1.62667275260599	3.71916153150692	3.82644679595085	3.01478375262707	3.0927317746302	2.49308367112729	2.43338680915774	1.46597446450407	3.6894557235952	1.56769146201975	3.53144384598003	0.821955064701353	2.74230808855735	1.3469285314581	2.40201265915368	0.564036661866608	2.73541386279212	2.87436419082486	1.66083736769628
ENSG00000100625.9|SIX4	0.537146943617569	2.03980517910904	0.589571753973746	1.89324570309532	0.939226577728209	2.36700755017408	0.438825113175625	0.390997783957376	0.272978695373575	0.855112654785144	2.63033557177346	1.44020807501375	1.01777941256123	0.544979883255804	1.46764467348583	0.708231388215503	0.653426951688062	1.10942742668615	0.476848252021543	0.0597705810902546	1.68880699456639	2.04110277181913	2.25824754588975	2.20132019771785	3.28359587009038	2.47690008320375	2.91464105700983	3.39881550430402	1.89917563048051	1.75458824549026	4.00035161406499	1.39275703428239	2.64075973101586	2.42220608447971	2.23100223932731	3.65148802249576	2.666006649972	1.82105707935903	2.45546531783554	2.19597745864259	2.36809782192808	3.13479593138644	2.10611377035906	3.19194159262148	2.07200286969515	3.84138948406718
ENSG00000100628.12|ASB2	4.60550618637563	3.3526172989585	3.48531089166056	2.06746662943663	0.259664183948652	1.90577447982315	2.71578357222639	4.50543366518182	4.23734956193828	3.82680268428583	2.33848146536253	2.55370454630581	3.83693401132109	4.47755429177252	2.23041823314553	4.313238594752	3.34103217211989	0.890485605035531	3.39850087127264	4.2212506948563	2.77021590248089	1.57908357896209	0.744247224046654	0.726482487265049	0.640713464839609	0.574537521302063	0.516721188566064	1.26147063901278	0.714838961554287	1.20870452956859	0.335368915103673	0.479851386737349	0.404467196763089	0.160016607845905	0.487383443036506	0.233765376808338	0.492417240075858	0.393745670660825	0.353662044745063	0.389787053735658	0.628446998324736	0.683651544812484	0.058108649401174	0.884011737583521	0.593688408730069	0.568032104771279
ENSG00000100842.13|EFS	3.64860349336385	2.97120324470786	2.76455847535347	2.89650436654306	4.28099341970781	3.04781754802137	2.5349580265839	3.15802996933859	3.67305885714924	3.27935242812847	1.45037988007104	2.97458437612927	3.61917821605907	3.7110102559271	2.74304095721978	3.38740390191284	3.21096545314822	4.77113023663211	3.89413868819967	2.40040130426606	3.32303854260132	1.95393567096619	1.87247419705121	0.684280150548129	0.802317314403593	0.624709202229413	3.31004922535138	1.20539251298968	0.659833245699991	1.86773835176269	1.51273256301436	2.34135958984935	0.547054921855963	1.53291536038143	0.740279982672883	4.31832407287095	0.954717448008262	1.185359134758	0.932665948145779	0.627700213427627	0.422448312233464	0.588996402005646	0.300885149409844	4.7602901515798	3.365888466176	0.521452825822431
ENSG00000100889.12|PCK2	1.74368729701864	2.2460735986224	1.66752885179257	2.00923966489746	0.907506014212663	2.57864893770927	2.12422886357946	2.1525079483649	2.120020095616	2.80809668878353	2.56240118827258	2.3487706378767	1.96091940290538	1.58784500925428	2.31449351910702	1.94223297640072	2.13000830410861	1.01963075633551	1.9322501913294	1.67323981040161	2.69826293655452	2.85817997382465	2.32774484092117	4.36966190080296	2.71327790057272	3.99178938592711	2.31574010835474	3.23447066373328	2.77646198475709	3.99235151141284	3.73455789220565	3.02688856552704	3.82765645827077	4.12628734721889	3.27317270528932	3.70965457250963	2.52544250601812	3.6907411347098	3.97825055357426	3.3735646954563	3.31892416403008	4.02085774204152	3.48771786171641	5.41112113227658	4.1302390008524	2.33930844533607
ENSG00000100908.14|EMC9	2.58221877277573	3.22172244309619	2.2878564110324	3.26408598762516	2.65058076460224	2.87654641407766	2.00934717225925	2.38614875473436	2.65377086812176	2.66791482678319	2.96456498078504	2.12177800364601	2.3418719206444	2.30920529725426	2.42747208708629	2.60240936918799	2.22854166645287	2.43392088351355	2.21936990276098	2.4521209593421	2.93677925730947	3.59614800312561	3.17555653643184	3.53289043195925	3.25400438874106	5.04783935506369	3.18638962559756	4.5988296707299	3.68746386974164	4.33305156200393	3.24855001593088	4.24599756766386	3.87992137035371	4.63478491810035	4.35899397879199	2.4706409800576	3.44851776696379	3.69508070790453	3.35337975561725	2.92799124003948	4.57226517366003	3.54331027606987	3.54846128593895	4.84929875202777	4.78677930074975	3.47289063004157
ENSG00000100918.13|REC8	1.34885560141502	4.03518399661834	1.45328051263043	4.67401426002828	1.23939804156656	5.3618069523987	1.09254574154357	1.44084591823727	2.55267217116222	4.767490605538	4.60108437020017	2.48717760838915	2.95389843291906	2.24345582903092	3.08545864960905	2.43189034828618	1.7469146596479	1.3819478006891	1.51530875974189	1.36955023710004	4.55590202721076	5.56090750473375	4.44249901098093	5.37524799868568	4.32860671742742	5.3796348233942	3.85970125353649	3.537395474177	1.99646106017616	6.06386745286547	4.0659341462419	3.5277584800718	6.45356531707948	5.19437471120387	4.17522916565958	2.86538438408087	3.81062818470792	4.90982109719036	4.06480526671091	4.7801630920591	6.00431935847975	4.28309946844859	4.25658800965002	5.6621456710121	4.37618617875714	4.90882251286763
ENSG00000100985.7|MMP9	0.681854017741061	2.66802832918995	0.975263321678493	0.609093023624062	0.2644763800077	0.304978235803961	0.206018004020896	0.386369519086874	0.512176309114142	1.2800060783013	0.339023333372754	1.45016869730833	0.598936833822527	0.0941009164388665	1.03075981884029	1.29947912798038	0.441058469993214	0.247927513443585	1.03132461259975	1.96073410228465	0.615604626359265	2.31660918432782	1.41662359163287	3.3060580428012	3.65912537622816	2.16777538816081	1.10332977711185	2.34752393077005	3.06879117352591	2.20495450785604	2.90852472415683	10.8365783258622	3.54520235162945	3.39430834156462	3.62387856439317	0.459011864476382	1.71558591418774	2.60840712408762	1.80227594976906	1.97654693984849	3.9731244789695	5.34858653304309	0.715981203188397	4.26348517760465	1.27994666779454	5.68810760642081
ENSG00000101000.6|PROCR	4.86173705814538	3.37306349863316	5.18330388327478	2.47386482283411	2.35912755222757	2.145710058105	4.62595426296541	4.80351637318683	4.22674741786212	4.15724586737157	2.20895418477854	4.3905507575963	4.0678968095516	4.65274460811684	3.77008901265341	5.63423603523163	5.40150077109883	2.38017531174203	4.58291723367343	5.736382988422	2.38017531174203	1.66111109790124	2.19380327736988	1.67753079300744	1.72294684268614	2.3540853748983	1.71039319217052	1.95917663672489	2.40947240367507	2.7407117333991	1.31004922535138	3.01776159964209	2.43197055519525	1.65507700338248	1.4220714959299	1.56530470802725	1.50756632753404	1.9900109020609	1.14476427447194	1.48851500895781	1.11623166060415	1.68441481615045	1.11503324294624	2.01056502945574	1.43712118438419	2.09078569669956
ENSG00000101003.10|GINS1	0.43616183931445	1.03998059769088	0.593879595457209	1.19874558184482	0.759326304678515	1.19742509464916	0.41662359163287	0.464668267003444	0.653060017104565	1.26753579806873	1.39977266110171	0.913492627750078	1.28386252283469	0.824971465456226	0.613625943630087	0.586788758053994	0.647360564519635	0.869476633965402	0.777956187843188	0.5021268887757	1.12558498213352	0.95315347005995	1.0894981508391	3.00608254619795	2.09220743809709	2.42430404176782	3.60997947948009	3.04617671330514	1.75454548946919	3.00931133736212	1.61362594363009	1.40572012738125	4.16377243194049	2.48956862442802	3.35035579946003	1.89712423069111	3.18191354048682	3.52144026223978	3.22465773412074	2.09153059312062	3.45899874519077	3.47291661705506	3.95702308305332	3.93443157916932	3.08355378708985	2.60402386581459
ENSG00000101017.14|CD40	3.42965613148593	4.29828439797104	3.97548345163455	2.64540193048948	3.86492897228979	3.11253333755398	3.94332125061861	3.51612864127508	3.25404975532079	3.3701224222432	4.20967950010096	3.79006302506438	3.05224198118114	3.00674683244059	3.56424401486002	3.88965849157833	4.11585726201357	3.95453134903855	3.23526752964118	3.36332529283624	3.54441119706216	3.84485763556966	1.95579634889756	1.27602015515639	1.11569915343159	0.910886131935597	1.06094662544774	1.47798810810165	0.86298690919509	3.51877430943349	0.8571848057912	2.53074497464675	1.48892626752413	0.710701757039811	2.46095220451234	0.754716505951239	2.45646448700053	2.57780342690684	0.755913054039524	1.47726284934917	2.30173395713938	3.01426601453149	5.13795839280003	3.31455152389317	3.73726492233297	1.64717633580774
ENSG00000101057.16|MYBL2	0.312316654401997	0.77534558407404	0.471655707397641	0.837378159753807	0.160662080113344	0.421694581180292	0.127237061924814	0.154583209053069	0.326537348139952	1.57191946324556	1.75796197331292	0.614380047556248	1.7099963689114	0.359970888336751	0.643671512989925	0.386700602287614	0.416083074208358	0.109561151953051	0.244765307569313	0.755400369229264	0.922806773187886	0.589379995477964	0.475396222382618	4.99193900522812	5.20177106748856	5.82783426427318	5.74676958335832	5.68151110984071	3.6429556670769	4.80174327413865	2.82030152245158	3.66226247700561	5.68046220528351	4.8819973599921	6.13518802637909	4.99792914875679	6.12929538284946	4.88806617996778	5.53733645204569	3.31836023000706	5.39351916798851	5.11222888660347	5.72317626762752	6.32145914279023	5.23401456646952	3.97283048452593
ENSG00000101104.13|PABPC1L	0.682393511062731	3.06469319230428	0.466548816964552	2.8383870797782	2.14257681424455	1.3578897668424	0.216982489268768	0.309991039260069	0.750006150204201	1.79597469420667	2.28989346990302	1.33833883468481	1.59516944359041	0.84358192315399	2.02187055243531	0.794020695754518	0.951289378216133	1.48728052938373	0.465922239303937	0.0988237683796915	1.67287788119757	2.09902583122568	2.85013932014684	3.66002727828477	2.59000311742169	3.1541781192152	4.10025443750248	2.22783347435592	3.72629719028426	2.94121901709397	2.15762584628601	3.11559928645132	2.7152783922911	4.97948121568572	2.8379230641969	3.12050124560333	3.60281316275969	2.01013531488519	2.61072368170305	3.69634999013699	2.22564512061895	3.09558690799772	2.71070175703981	3.8440039371541	4.64588031300989	2.46905240985469
ENSG00000101134.12|DOK5	1.13079911083819	2.23121733992061	1.3956112485038	4.95476396900005	0.0554733358984316	4.84747082808241	2.52509165605509	1.56637680032112	1.5953604341637	5.11150712290655	3.0325240656922	0.990882270141078	0.829362491966705	2.09105661262748	1.251385833216	2.06719124683154	1.28190592389719	0	1.27988725484113	1.18491500408245	4.7742177744584	3.65284210553073	3.0232021153387	0.294076649192365	0.140909506541662	0.114233744427088	0.522156211891473	1.52651958343844	0.688941238301	0.793354900511832	0.0751903141552192	1.00309846468065	0.164142648848306	0.103799743157668	0.559149147737257	0.446362111878595	0.0984195577655445	0.281075049277474	0.407407140125773	0.392976789810754	0.373731722378729	0.830093032132989	0.0556121566866925	0.334453862323681	3.17729594431187	1.91975957585504
ENSG00000101255.11|TRIB3	1.35495986378009	1.27052894238072	1.47066700762489	1.06584800336608	1.57671561296567	1.51923994866129	0.985791854412711	1.05679159437748	0.798506794739972	2.43978268947598	1.34726878972404	1.65718266012842	0.971221641854502	1.27208292674934	1.79722054492389	1.39264714396426	1.38128337250378	1.92189328959412	1.57371383013445	1.45080215287982	1.64510214011698	1.16285452819051	0.701061052957736	4.40126182783626	2.46456372009656	2.43768050788189	2.87805827183431	4.79695589165116	0.970853654340484	2.82891586857751	1.70296776703277	1.85977081620874	3.52804615231197	1.95348875095098	3.22346888843189	2.36213319724378	2.38418798935749	2.31521841136579	1.08590049036947	1.11875838897983	3.18054572526864	4.42363867416495	2.40936377926957	5.0127116845104	2.88709629763567	1.22866479481694
ENSG00000101265.16|RASSF2	5.13301271089829	3.81509376702589	4.16100890216549	2.6477059299585	2.61473339812768	2.95233356636969	3.74188759877537	5.01517193430396	3.6072356106592	3.72703823545507	2.68264071142861	2.96777728903916	5.66053221135573	5.14378930546134	3.04549539332039	3.78897797812104	3.55778992248966	3.51386968750884	4.29948645455966	5.14075003059721	2.6169222421187	2.30489064845361	3.03969991772095	1.37150310520444	1.62077406589451	1.33336648278604	1.90361677511601	1.6674380191387	1.21921499579542	2.60447465241163	4.76624000939337	2.37217205191235	1.2671162618804	0.703986603863431	3.16637802693874	1.77112495312837	1.00927550157487	2.13297159687921	1.69950721388853	1.92067441104162	1.7839175726038	1.51480398557177	3.38135259805217	1.35157179605781	2.18843257618757	2.94725470096803
ENSG00000101335.10|MYL9	10.7205609835915	8.96188692246192	9.44331842346678	7.79769978108023	8.15847184934782	7.82059319899404	9.35082848967137	10.4330662696176	10.7173443251086	9.73328518722049	7.86830525201261	8.92588522045298	9.97822666765915	10.3386034702598	8.59761795082354	10.0284862744118	9.36826308168036	8.35835977563079	9.84325669347893	11.1674257356422	8.26982564402853	7.04523981535033	5.91917082045123	5.08622328844868	5.06114974189132	4.10541827554019	5.36225595845724	6.29853918567448	4.44078613241324	7.07436306938536	5.89399798266951	7.8026682197649	4.55113452969973	4.87371478469959	4.58309179607468	5.45833278473561	3.79624471984266	4.58299548839629	5.17113475492871	4.56781312937866	4.51424852992186	5.98435009650827	5.25467340117073	6.47695515179458	7.28661690049679	4.21004591864319
